Age,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,Ethnicity_Caucasian,Ethnicity_African_American,Ethnicity_Asian,Ethnicity_Other
1.0,0.25,0.8554980576635628,0.27586206896551724,0,0.5,0,0,0,0,2.576927695452172,2.0,1,0,0,0
0.0,0.25,0.25719476487350557,0.48275862068965514,0,0.5,0,0,0,0,1.9558725265628367,4.0,1,0,0,0
0.0,0.25,0.02088065905491034,0.4482758620689655,0,0.75,0,1,0,0,1.8787083443226635,4.0,1,0,0,0
0.33333333333333304,0.5,0.22329356091705985,0.6206896551724138,1,0.75,1,1,0,0,1.6304001316060543,4.0,0,0,0,1
0.33333333333333304,0.25,0.05652776492718875,0.3793103448275862,0,1.0,0,0,1,0,2.372748110360667,3.0,0,1,0,0
0.0,0.25,0.10346089596335212,0.6896551724137931,1,0.75,1,0,0,0,1.279370611476852,4.0,0,1,0,0
0.6666666666666661,0.25,0.43195122785582496,0.8620689655172413,0,0.25,0,0,0,1,0.155004788411154,4.0,0,1,0,0
0.33333333333333304,1.0,0.23012976216171985,0.8275862068965517,1,0.5,0,1,1,1,1.2783470336697191,4.0,1,0,0,0
1.0,0.5,0.5164860432519073,0.1724137931034483,0,0.5,0,1,0,0,2.6559935659147995,2.0,1,0,0,0
0.33333333333333304,0.5,0.2537322432070268,0.06896551724137931,0,0.0,1,0,1,0,2.6823160526270176,2.0,0,0,1,0
0.33333333333333304,0.5,0.9415655111155636,0.8620689655172413,0,1.0,0,1,0,0,1.6448199394832874,4.0,1,0,0,0
1.0,1.0,0.9069324147399773,0.8275862068965517,1,0.0,1,1,0,0,1.3962784383778892,4.0,1,0,0,0
0.0,0.25,0.5674047308656202,0.7241379310344828,1,0.5,1,0,0,0,1.6094867987939343,4.0,1,0,0,0
1.0,0.5,0.3547784958852704,0.6551724137931034,0,0.5,1,0,1,0,1.187367524649196,4.0,1,0,0,0
0.0,0.5,0.38153210247522035,0.5172413793103449,0,0.5,1,0,1,0,2.0197970227132727,3.0,0,0,0,1
0.0,0.5,0.41227279781249915,1.0,0,0.75,0,0,0,1,0.2416256282208843,4.0,1,0,0,0
0.0,0.0,0.728362748262976,0.6551724137931034,0,0.5,0,0,0,0,1.2477251942052905,4.0,0,1,0,0
1.0,0.5,0.4521052428992608,0.7931034482758621,0,0.25,0,0,1,0,0.8526823634027514,4.0,1,0,0,0
0.0,0.0,0.857661824416216,0.7586206896551724,0,0.25,0,0,0,0,0.9657009889491656,4.0,0,0,0,1
0.6666666666666661,0.5,0.9451270850828173,0.5517241379310345,1,1.0,1,1,0,0,2.423800751639832,3.0,1,0,0,0
1.0,0.5,0.3362794179828728,0.5172413793103449,0,0.25,1,0,0,0,1.7419681672894356,4.0,1,0,0,0
0.6666666666666661,0.25,0.561286082244113,0.1724137931034483,0,0.25,0,0,1,0,2.8459257757426046,2.0,0,0,1,0
0.0,0.75,0.09511291161824019,0.24137931034482757,0,0.5,0,0,0,0,2.039564398044963,3.0,0,0,1,0
0.33333333333333304,0.0,0.2006465886338841,0.6206896551724138,1,0.25,1,0,0,0,1.5420637396404375,4.0,1,0,0,0
0.0,0.75,0.4138881359918135,1.0,1,0.5,0,0,1,0,0.7307796023629439,4.0,1,0,0,0
0.6666666666666661,0.5,0.2063868473162556,0.8275862068965517,0,0.75,1,0,0,0,0.4999877783931601,4.0,1,0,0,0
0.6666666666666661,0.25,0.8775151628562988,0.8620689655172413,1,0.75,0,0,0,0,1.122889381075435,4.0,1,0,0,0
1.0,0.25,0.15841531004828813,0.034482758620689655,1,0.75,0,1,0,0,2.9594927281039074,2.0,1,0,0,0
0.33333333333333304,1.0,0.45613169180890345,0.4482758620689655,0,0.25,1,1,1,0,2.300205239575968,3.0,1,0,0,0
1.0,0.0,0.6063425719082416,0.7241379310344828,0,0.5,0,1,0,0,1.35272076359225,4.0,1,0,0,0
0.6666666666666661,0.25,0.6926062813177012,0.3793103448275862,1,0.0,1,0,0,0,2.13406203808262,3.0,1,0,0,0
0.0,0.25,0.3834567999644714,0.5517241379310345,0,0.0,1,0,0,1,1.2997943203369946,4.0,0,1,0,0
0.33333333333333304,0.5,0.870045164283995,0.9310344827586207,0,0.5,1,0,0,0,0.7478339441237737,4.0,0,0,0,1
0.0,0.5,0.5689195160991619,0.896551724137931,0,0.25,1,1,1,0,0.5329232037789974,4.0,0,1,0,0
0.0,0.25,0.4399600836406553,0.48275862068965514,0,0.75,0,0,0,0,2.0737697903171566,3.0,1,0,0,0
0.33333333333333304,0.25,0.06726503593503541,0.5862068965517241,1,0.75,1,1,0,0,1.9913793639901416,4.0,1,0,0,0
1.0,0.25,0.46517071665098086,0.5172413793103449,0,0.75,1,0,0,1,1.8999595995373024,4.0,0,0,0,1
0.0,0.25,0.82162634541355,0.41379310344827586,0,0.75,1,1,0,0,2.6148839418291825,2.0,1,0,0,0
0.6666666666666661,0.5,0.6151945128235466,0.6896551724137931,1,0.0,1,1,1,0,1.8102707442887624,4.0,1,0,0,0
0.0,0.5,0.8330660926115051,0.5517241379310345,0,0.5,1,0,0,0,1.581931480635446,4.0,0,1,0,0
0.33333333333333304,0.25,0.4945266231189144,0.24137931034482757,0,0.25,0,1,0,0,2.271332803302088,3.0,0,1,0,0
0.33333333333333304,0.25,0.1185449828778018,0.0,1,0.5,1,0,0,0,3.363670491095614,1.0,0,1,0,0
0.33333333333333304,0.25,0.013602636460077111,0.9655172413793103,0,0.25,1,1,0,0,0.4812984804652508,4.0,1,0,0,0
1.0,1.0,0.3035151938265979,0.8275862068965517,0,0.0,1,1,0,0,0.1999273794512188,4.0,1,0,0,0
0.0,1.0,0.6987398868137645,0.8620689655172413,0,0.5,0,1,1,1,1.2680087507224682,4.0,0,0,0,1
1.0,0.75,0.7911153780689459,0.896551724137931,0,0.75,1,0,0,0,0.8825524540001173,4.0,1,0,0,0
1.0,0.25,0.29603989913940787,0.06896551724137931,1,0.75,0,0,0,0,3.120136639384952,1.0,0,1,0,0
0.33333333333333304,0.0,0.49617076108232155,0.5172413793103449,0,0.5,0,1,0,1,1.8041546917762192,4.0,0,0,1,0
0.33333333333333304,0.25,0.4215500705910171,0.9310344827586207,0,0.5,1,1,1,0,0.6817036435058786,4.0,0,1,0,0
1.0,0.25,0.4109417708311898,0.034482758620689655,0,0.5,1,0,0,1,2.898261817162794,2.0,1,0,0,0
0.0,0.5,0.2315617486027767,0.48275862068965514,0,0.75,0,0,0,1,1.7303180027913696,4.0,1,0,0,0
0.6666666666666661,0.5,0.13647496871666365,0.0,1,0.0,1,0,1,0,3.560791672128213,0.0,0,1,0,0
1.0,0.75,0.19686175362683564,0.27586206896551724,1,0.75,0,1,0,0,2.528774574406828,2.0,0,0,1,0
0.0,0.75,0.055343101149107496,0.5172413793103449,1,0.5,0,1,0,0,1.5923878582033109,4.0,0,0,0,1
0.33333333333333304,0.25,0.19830559493263078,0.10344827586206896,0,0.25,0,0,1,1,2.3741309720150148,3.0,1,0,0,0
0.33333333333333304,0.5,0.00915858591440262,0.3793103448275862,1,0.0,1,0,0,0,1.8104094800411437,4.0,1,0,0,0
0.0,0.25,0.6279265131937529,0.0,0,0.25,0,0,0,0,2.829826431301572,2.0,0,0,0,1
0.6666666666666661,0.0,0.31668617645869485,0.0,1,0.5,0,0,0,1,3.0476020888188065,1.0,0,0,1,0
0.33333333333333304,0.5,0.9742104019255995,0.20689655172413793,1,0.75,1,1,0,0,3.625921730346796,0.0,0,0,1,0
0.33333333333333304,0.0,0.1938868305819462,0.5862068965517241,0,0.5,0,0,0,1,0.9273215453238872,4.0,1,0,0,0
0.33333333333333304,0.5,0.3461731942268447,0.7586206896551724,0,0.5,1,0,0,0,1.331958948764275,4.0,0,1,0,0
0.0,0.25,0.3581995903909679,0.9310344827586207,0,1.0,1,1,0,1,0.7795517215186132,4.0,0,0,1,0
1.0,0.5,0.00840832295419503,0.7586206896551724,0,0.25,1,0,0,0,0.8813584466312141,4.0,0,1,0,0
0.33333333333333304,0.5,0.8401196903490489,0.48275862068965514,1,0.25,0,0,0,0,2.398121085937693,3.0,1,0,0,0
1.0,0.25,0.03197834842267879,0.8620689655172413,0,0.5,0,1,0,0,0.7588142687845363,4.0,1,0,0,0
0.6666666666666661,0.75,0.9412076338532488,1.0,0,0.75,1,0,0,0,1.0288655959633797,4.0,0,1,0,0
0.33333333333333304,0.25,0.8930468555195327,0.8275862068965517,0,0.75,0,1,0,0,1.4444766951837589,4.0,1,0,0,0
0.33333333333333304,0.5,0.5360845824277523,0.41379310344827586,1,0.5,0,0,0,0,2.214067459161345,3.0,1,0,0,0
0.6666666666666661,0.5,0.544167521495031,0.5172413793103449,0,1.0,0,1,1,0,2.5119180875322624,2.0,0,0,0,1
0.33333333333333304,0.5,0.6544765182961321,0.20689655172413793,0,0.75,0,0,0,0,2.6901498030104545,2.0,1,0,0,0
1.0,1.0,0.38744201770962017,0.5172413793103449,0,0.0,1,0,0,0,1.6052743861754348,4.0,0,0,1,0
0.0,0.25,0.6479133433783918,0.41379310344827586,0,0.75,1,0,1,1,2.709889487418108,2.0,1,0,0,0
1.0,0.5,0.04476695991915665,0.4482758620689655,0,0.0,0,1,0,0,1.528563501341875,4.0,0,1,0,0
0.0,0.5,0.05405686457232812,0.5517241379310345,1,0.75,0,1,0,0,1.7785692022870156,4.0,0,0,0,1
0.0,0.75,0.4577030940449568,0.3793103448275862,0,0.25,1,0,0,0,2.1219640588635724,3.0,1,0,0,0
1.0,0.25,0.5502011750913975,0.9655172413793103,0,0.75,0,0,0,0,0.4059048314284253,4.0,1,0,0,0
1.0,0.5,0.8887852518988295,0.7931034482758621,0,0.5,1,0,0,0,1.123926327741214,4.0,1,0,0,0
1.0,0.5,0.10472804809299444,0.7931034482758621,0,0.75,0,0,0,0,0.8703304110318186,4.0,1,0,0,0
1.0,0.25,0.8235406296334316,0.6551724137931034,0,0.5,1,1,0,0,1.8228292080685773,4.0,0,0,1,0
0.6666666666666661,0.5,0.21023588789460976,0.41379310344827586,0,0.75,1,0,0,0,2.231182931946249,3.0,0,0,0,1
0.33333333333333304,0.25,0.3944837390763843,0.7931034482758621,0,0.25,0,1,1,0,0.9669677174911444,4.0,1,0,0,0
0.0,0.5,0.3169134648544072,0.6551724137931034,0,1.0,0,1,0,0,1.69185894616234,4.0,1,0,0,0
1.0,0.75,0.40056234244142574,0.48275862068965514,0,0.75,0,0,0,0,2.0697582058612616,3.0,1,0,0,0
1.0,0.5,0.15061559699931198,0.7931034482758621,1,0.25,1,1,0,0,1.0578761267920678,4.0,0,0,1,0
1.0,0.5,0.5040960138005983,0.6896551724137931,0,1.0,0,0,0,0,1.3214272070130963,4.0,1,0,0,0
0.6666666666666661,0.5,0.802511147751406,0.10344827586206896,1,0.5,1,0,0,1,3.5169407207158963,0.0,0,1,0,0
1.0,0.0,0.441988642615674,0.7241379310344828,1,0.75,0,1,0,1,1.0491570024752104,4.0,0,1,0,0
1.0,0.25,0.4911246224884544,0.034482758620689655,0,0.75,1,0,0,0,3.4861413290978023,1.0,0,1,0,0
1.0,0.5,0.8496903108803624,0.9310344827586207,1,0.0,1,0,0,1,0.586837405483887,4.0,1,0,0,0
0.33333333333333304,0.25,0.7068168032812426,0.5862068965517241,0,1.0,0,1,0,0,2.3588158974550537,3.0,0,0,1,0
0.6666666666666661,0.25,0.49096527215559355,0.034482758620689655,0,0.5,0,0,0,0,3.152222285699565,1.0,1,0,0,0
1.0,0.5,0.2579389679940375,0.8275862068965517,0,0.25,0,0,0,0,0.5878350833437533,4.0,1,0,0,0
0.0,0.25,0.8858910354794726,0.48275862068965514,0,0.75,1,1,0,1,2.66889332908893,2.0,0,0,1,0
0.0,0.25,0.5776307683371671,1.0,0,0.75,0,0,0,0,0.3043720342532843,4.0,0,0,1,0
0.0,0.5,0.22134891988719663,0.8620689655172413,0,0.0,0,1,0,0,0.2806703078814149,4.0,1,0,0,0
0.6666666666666661,0.25,0.26937620384408845,0.6206896551724138,0,0.25,1,0,0,0,0.8730911973563495,4.0,1,0,0,0
0.6666666666666661,0.75,0.8040033601058312,0.48275862068965514,0,0.75,0,0,0,0,2.330783482945125,3.0,1,0,0,0
0.0,0.75,0.04414341741203165,0.8620689655172413,0,0.0,1,1,1,0,0.318850908518507,4.0,1,0,0,0
1.0,0.5,0.9931796566442335,0.6551724137931034,0,1.0,0,0,0,0,1.7922893205354298,4.0,1,0,0,0
0.6666666666666661,0.25,0.13044862439234725,0.3103448275862069,0,0.75,0,1,0,0,2.573219136505813,2.0,1,0,0,0
0.0,0.5,0.7969306762260008,0.9310344827586207,0,0.5,0,1,0,0,1.0844901258226167,4.0,1,0,0,0
0.0,0.75,0.3951762023739609,0.7931034482758621,0,0.5,1,1,0,1,1.0866966802818123,4.0,0,0,1,0
1.0,0.5,0.49272907198978627,0.6551724137931034,0,0.5,0,0,1,1,1.00411266268769,4.0,0,1,0,0
0.33333333333333304,0.25,0.8816099508695293,0.3448275862068966,1,0.5,1,0,0,0,2.824604892517854,2.0,0,1,0,0
0.6666666666666661,0.5,0.41333292141392497,0.8620689655172413,1,0.75,0,1,1,1,1.364373782117196,4.0,1,0,0,0
1.0,0.75,0.5380586865375865,0.3103448275862069,0,1.0,0,0,0,1,2.6072864007904446,2.0,0,0,0,1
0.0,0.5,0.04930344209828226,0.9655172413793103,1,0.5,1,0,1,0,0.5684680837933294,4.0,0,0,1,0
0.0,0.5,0.002297284509917615,0.7586206896551724,0,0.5,0,0,0,1,0.5737961933285499,4.0,0,0,1,0
1.0,0.5,0.24502836979802398,0.13793103448275862,0,0.25,0,0,0,0,2.258071035198048,3.0,0,0,1,0
0.6666666666666661,0.5,0.6813124993777355,0.27586206896551724,1,0.75,0,0,0,0,2.840092975101314,2.0,0,0,0,1
0.33333333333333304,0.0,0.12135139325846268,0.6551724137931034,0,0.75,1,1,0,0,1.6831172628416484,4.0,0,1,0,0
0.33333333333333304,0.5,0.11383983447915769,0.6206896551724138,1,0.75,1,0,0,0,1.7209071500753406,4.0,1,0,0,0
0.0,0.0,0.4113800977707336,0.41379310344827586,0,0.0,0,0,0,0,1.5377839093207275,4.0,0,1,0,0
0.6666666666666661,0.5,0.6485288052172216,0.5862068965517241,0,0.75,0,1,0,0,2.0634635075132985,3.0,0,0,1,0
0.33333333333333304,0.25,0.7128375935240002,0.5517241379310345,0,0.5,1,0,0,0,1.878547509948441,4.0,0,0,1,0
0.6666666666666661,0.5,0.1786029060149755,0.896551724137931,0,0.75,1,1,0,1,0.8632708590471806,4.0,0,1,0,0
0.6666666666666661,0.25,0.07962674206570779,0.1724137931034483,0,0.75,0,0,0,0,2.513286133011632,2.0,1,0,0,0
0.0,0.5,0.9414250827285136,0.3103448275862069,0,0.75,1,1,0,1,2.7721632696203784,2.0,1,0,0,0
0.33333333333333304,0.5,0.260913117068317,0.034482758620689655,1,0.5,0,0,0,0,2.8883859357893624,2.0,0,0,0,1
1.0,0.25,0.8542744864242624,0.7931034482758621,0,0.75,0,1,0,0,1.3371610494936967,4.0,0,1,0,0
0.0,0.25,0.864431100362767,0.1724137931034483,0,0.0,0,0,0,0,2.3706116146947664,3.0,0,1,0,0
0.33333333333333304,0.25,0.7733576777916453,0.9310344827586207,0,0.75,0,0,1,0,0.8544646477713151,4.0,1,0,0,0
0.33333333333333304,0.75,0.16897478426099646,0.9310344827586207,1,0.0,0,0,0,0,0.3226418269944476,4.0,1,0,0,0
0.33333333333333304,0.5,0.8226931887238098,0.6896551724137931,0,0.5,1,1,0,0,1.834226997089304,4.0,0,0,1,0
0.33333333333333304,0.5,0.7700818842431139,0.41379310344827586,0,0.25,0,0,0,0,1.9900604524480008,4.0,0,1,0,0
0.33333333333333304,0.25,0.5973560038316162,0.5862068965517241,1,0.75,0,1,0,0,2.226983393791037,3.0,0,0,1,0
0.6666666666666661,0.5,0.3375367433422974,0.20689655172413793,0,0.5,0,0,0,1,2.60838689826964,2.0,1,0,0,0
0.0,0.75,0.26275745630875064,0.034482758620689655,0,0.75,1,0,0,0,3.4063390822727126,1.0,0,1,0,0
0.6666666666666661,0.75,0.12197642960089146,0.9655172413793103,1,0.75,1,0,0,0,0.8670343739276987,4.0,1,0,0,0
1.0,0.5,0.51029011791714,0.4482758620689655,1,0.75,0,1,0,0,2.166091325158555,3.0,0,0,1,0
0.33333333333333304,0.0,0.5858807141433799,0.13793103448275862,0,0.25,0,1,0,0,2.4229283329107885,3.0,1,0,0,0
0.0,0.25,0.35969914394339714,0.5862068965517241,0,0.75,0,1,0,0,1.509557877776469,4.0,1,0,0,0
0.33333333333333304,0.0,0.47585258002424125,0.3448275862068966,1,0.5,0,1,0,0,2.44385726431874,3.0,0,1,0,0
0.0,0.25,0.3638794102742256,0.3103448275862069,0,0.0,0,0,0,0,2.0038283786309425,3.0,0,0,0,1
0.6666666666666661,0.25,0.6416899720795652,0.3448275862068966,1,0.25,0,1,0,0,2.465306489467062,3.0,1,0,0,0
0.0,0.25,0.9022422697273595,0.896551724137931,0,0.25,1,0,1,0,0.8447920018716684,4.0,0,0,1,0
1.0,0.25,0.1640557920267419,0.034482758620689655,0,0.0,0,1,0,0,2.731058898448731,2.0,1,0,0,0
1.0,0.75,0.38179433141577934,0.48275862068965514,0,0.5,0,0,0,0,1.736011489374202,4.0,1,0,0,0
0.0,0.5,0.14097763727417145,0.20689655172413793,1,0.0,0,1,0,0,2.5896707308558047,2.0,1,0,0,0
0.0,0.75,0.6256092224211117,0.27586206896551724,1,0.5,1,0,0,0,2.7423611231016096,2.0,1,0,0,0
0.0,0.5,0.7296554197679034,0.13793103448275862,0,0.25,0,0,0,0,2.4959194397063627,3.0,0,1,0,0
0.0,0.25,0.9329310291267082,0.20689655172413793,1,0.25,0,0,1,0,2.8534371942017955,2.0,1,0,0,0
1.0,0.5,0.2791395870725911,0.6551724137931034,0,1.0,1,0,0,0,1.5913479919456928,4.0,1,0,0,0
0.33333333333333304,0.25,0.9512505355176966,0.034482758620689655,0,0.5,0,0,1,0,3.209673328360458,1.0,0,0,0,1
0.0,0.5,0.06328250124739636,0.06896551724137931,1,0.25,0,1,0,0,3.127617865184041,1.0,1,0,0,0
0.0,0.25,0.6036541081146293,0.034482758620689655,1,0.5,0,1,1,1,3.453275896757228,1.0,0,0,1,0
1.0,1.0,0.057145502715299376,0.6896551724137931,1,0.25,1,0,0,0,0.8227735669667381,4.0,1,0,0,0
1.0,0.25,0.8947486460598124,0.7241379310344828,1,0.0,0,0,0,0,1.2173352280449594,4.0,0,1,0,0
0.6666666666666661,0.25,0.5303651567838686,0.7586206896551724,0,0.0,1,0,0,0,0.7626843112270509,4.0,1,0,0,0
0.0,0.75,0.6700648434824408,0.6206896551724138,0,1.0,0,1,1,0,2.145848670885439,3.0,1,0,0,0
0.6666666666666661,0.0,0.832476888311374,0.10344827586206896,1,0.75,0,0,0,0,3.299131001833344,1.0,1,0,0,0
1.0,0.5,0.1504305089060266,0.7931034482758621,0,0.75,1,0,1,0,1.1708122846030742,4.0,1,0,0,0
1.0,0.5,0.03858303323456458,0.6551724137931034,0,1.0,0,0,0,1,1.4245956528715278,4.0,1,0,0,0
0.33333333333333304,0.75,0.8798384854502264,0.20689655172413793,0,1.0,0,0,0,0,2.9026593668557465,2.0,0,1,0,0
0.0,1.0,0.31524233882072433,0.9310344827586207,0,0.75,0,0,1,0,0.691477418739295,4.0,0,0,1,0
0.6666666666666661,1.0,0.12907427467647192,0.7241379310344828,1,0.75,1,0,1,1,1.8865425000782805,4.0,0,0,1,0
1.0,0.0,0.4689468207406015,0.20689655172413793,0,0.5,0,0,0,1,2.635341351261105,2.0,0,1,0,0
1.0,0.75,0.5989409090942106,0.5517241379310345,1,0.25,0,0,0,0,1.5003394189345471,4.0,1,0,0,0
0.6666666666666661,0.5,0.030953314831949314,0.6206896551724138,0,0.5,0,0,1,0,1.2355538161189008,4.0,1,0,0,0
0.33333333333333304,0.5,0.2751587485598612,0.7241379310344828,0,0.5,0,0,0,0,0.604613405510861,4.0,1,0,0,0
1.0,0.25,0.03278468833601221,0.5172413793103449,0,1.0,0,0,0,0,1.3881389762566787,4.0,1,0,0,0
0.0,0.5,0.42076565474328775,0.06896551724137931,0,0.5,0,0,1,0,3.3005522062792574,1.0,0,1,0,0
1.0,1.0,0.896076011348263,0.48275862068965514,0,0.75,0,0,0,1,2.16864159345454,3.0,0,1,0,0
0.0,0.75,0.9837290305884417,0.4482758620689655,0,0.5,1,1,0,0,2.797267479731933,2.0,1,0,0,0
0.6666666666666661,0.5,0.6377269181726279,0.48275862068965514,0,0.25,0,0,0,0,1.7174586153875433,4.0,1,0,0,0
0.0,0.0,0.16177060007342037,0.4482758620689655,0,0.5,0,1,0,0,1.6879004923340846,4.0,0,0,1,0
0.6666666666666661,0.25,0.9068377281007157,0.20689655172413793,0,0.5,1,0,0,0,2.95214586347002,2.0,0,0,1,0
0.0,0.75,0.5167883349959086,0.8275862068965517,0,0.5,1,0,0,0,0.9633750092514732,4.0,1,0,0,0
0.6666666666666661,0.5,0.15387315111603114,0.06896551724137931,0,0.5,1,0,0,0,3.3349718279859157,1.0,0,0,0,1
0.0,0.5,0.922733257642407,1.0,0,0.25,0,0,0,0,0.4436406552124723,4.0,0,0,0,1
0.33333333333333304,0.0,0.758286833506417,0.5517241379310345,1,0.5,1,0,0,0,1.955791738835412,4.0,1,0,0,0
0.0,0.5,0.7324934414122158,0.3103448275862069,0,0.75,1,1,0,0,2.850351339225344,2.0,1,0,0,0
0.0,0.5,0.7099429816879812,0.48275862068965514,1,0.5,0,1,0,0,2.370067422230533,3.0,0,1,0,0
0.33333333333333304,0.75,0.20051721342477488,0.9655172413793103,1,0.5,0,0,0,0,0.1525907792336783,4.0,0,0,0,1
1.0,0.5,0.2111963450370063,0.1724137931034483,0,0.0,0,0,0,0,2.123043126970309,3.0,0,0,1,0
1.0,0.25,0.6890312670130583,0.9310344827586207,1,0.25,1,0,1,1,0.9220132315429356,4.0,1,0,0,0
0.0,0.5,0.21992242208601775,0.5517241379310345,0,0.5,0,0,0,1,1.42899323811113,4.0,1,0,0,0
0.33333333333333304,0.0,0.4391230389624154,0.5517241379310345,1,0.5,0,1,0,0,1.8934409155419147,4.0,0,1,0,0
0.0,1.0,0.7828478074987986,0.4482758620689655,1,0.5,0,0,0,0,1.9395846660340497,4.0,0,1,0,0
0.6666666666666661,0.25,0.7848007422201113,0.7931034482758621,0,0.75,1,1,0,0,1.511276997165948,4.0,1,0,0,0
0.6666666666666661,0.5,0.45372988520225077,0.8275862068965517,0,0.25,0,0,1,0,0.8256041743927887,4.0,0,0,1,0
0.0,0.25,0.7930476308744411,0.5862068965517241,0,0.0,1,0,0,0,1.7643543086537177,4.0,0,1,0,0
1.0,0.5,0.8395328597514939,0.8275862068965517,0,0.5,1,0,0,0,1.295594900495879,4.0,0,0,1,0
1.0,0.5,0.655475493574895,0.13793103448275862,0,0.5,0,0,0,0,2.4737171780781475,3.0,0,0,1,0
0.0,0.5,0.22863552803771248,0.9655172413793103,0,0.5,0,0,1,0,0.0197984850174091,4.0,0,0,1,0
0.0,0.25,0.27427385471765886,0.24137931034482757,0,0.75,0,0,0,0,2.202958505711277,3.0,1,0,0,0
0.6666666666666661,0.25,0.3151501609385963,0.20689655172413793,0,0.75,1,0,0,0,3.0400254359810663,1.0,0,1,0,0
1.0,0.25,0.11688548019715692,0.7586206896551724,1,0.25,1,0,0,0,1.0690799865648395,4.0,1,0,0,0
0.0,0.5,0.27342071518938493,0.10344827586206896,1,1.0,1,0,0,0,3.9417600224442615,0.0,0,1,0,0
0.6666666666666661,0.0,0.20970716787725543,0.5862068965517241,0,0.25,0,0,1,0,1.48259597306949,4.0,1,0,0,0
1.0,0.5,0.4557992383655829,0.13793103448275862,0,0.75,0,1,0,0,3.042275369333665,1.0,0,1,0,0
0.33333333333333304,0.75,0.9094288609236676,0.5172413793103449,0,0.75,0,1,0,0,2.1039665103433465,3.0,1,0,0,0
0.6666666666666661,0.75,0.10454752367406618,0.4482758620689655,0,0.75,0,0,0,0,1.7875223290156508,4.0,1,0,0,0
1.0,0.5,0.7210429460115894,0.896551724137931,1,0.25,1,0,0,1,1.1003818825946587,4.0,1,0,0,0
1.0,0.5,0.6880201120644621,0.896551724137931,0,0.5,0,0,0,0,0.8545582885805375,4.0,1,0,0,0
0.6666666666666661,0.0,0.09581137537424837,0.6206896551724138,0,0.5,0,1,0,1,1.199651387587034,4.0,0,0,1,0
0.33333333333333304,0.5,0.923579965224525,0.4482758620689655,1,0.25,0,0,0,0,2.591940919144186,2.0,0,0,1,0
0.6666666666666661,0.75,0.5690727431021411,0.27586206896551724,1,0.0,0,0,0,1,2.28221274517396,3.0,0,1,0,0
1.0,0.25,0.364090716647231,0.1724137931034483,0,0.5,0,0,0,0,2.754877493270432,2.0,1,0,0,0
0.0,0.5,0.7573552967559682,0.5517241379310345,0,0.5,0,1,0,0,1.9212686469167608,4.0,1,0,0,0
0.0,0.75,0.25760839867087065,0.6206896551724138,0,0.75,1,0,1,0,1.5835564956915291,4.0,1,0,0,0
0.6666666666666661,0.75,0.6942541021109999,0.3793103448275862,0,0.25,0,0,1,0,1.7233856864018513,4.0,1,0,0,0
1.0,0.25,0.03970396584185926,0.10344827586206896,1,0.75,1,0,0,0,2.8760550053652034,2.0,0,0,1,0
0.0,0.5,0.8403200049054466,0.5172413793103449,0,0.25,0,0,0,0,1.8889919304287464,4.0,1,0,0,0
1.0,0.25,0.44863310794927,0.8275862068965517,0,0.75,1,1,0,0,1.369369967422703,4.0,1,0,0,0
0.6666666666666661,0.25,0.6373718713880825,0.3448275862068966,1,0.5,0,0,0,0,2.550546233695912,2.0,1,0,0,0
0.0,0.75,0.22143923327444057,0.7241379310344828,1,0.5,1,1,1,1,1.943573340544709,4.0,1,0,0,0
1.0,0.75,0.6777990852712238,0.10344827586206896,1,0.75,1,0,0,1,3.3104012689001965,1.0,0,1,0,0
0.0,0.5,0.7730750374152824,0.5517241379310345,0,0.25,0,0,0,0,1.418938674503826,4.0,0,1,0,0
0.6666666666666661,0.0,0.4737042326517842,0.24137931034482757,0,0.25,0,1,0,0,2.3530546550379574,3.0,1,0,0,0
1.0,0.75,0.6183840806935551,0.4482758620689655,0,0.5,0,0,1,0,1.7528862062165578,4.0,1,0,0,0
0.0,0.5,0.45679755857793863,0.896551724137931,0,0.25,1,0,1,0,0.5139629886917817,4.0,1,0,0,0
0.6666666666666661,0.25,0.8950661921389941,0.034482758620689655,0,0.5,0,0,0,0,3.0219548675332906,1.0,1,0,0,0
0.0,0.5,0.49838856703666595,0.3448275862068966,0,0.25,0,1,0,1,1.8347494481922708,4.0,1,0,0,0
0.0,0.0,0.8427234357692676,0.3448275862068966,0,0.75,0,0,0,0,2.275700147008356,3.0,0,0,0,1
0.33333333333333304,0.5,0.8022202822396907,0.7931034482758621,1,0.75,1,1,0,1,1.7676467845806807,4.0,0,1,0,0
0.33333333333333304,0.5,0.4109237871806007,0.7241379310344828,0,0.0,1,0,1,0,1.353723074286344,4.0,0,1,0,0
0.6666666666666661,0.25,0.23029607410482272,0.7931034482758621,1,0.75,0,1,0,0,1.0342011685600785,4.0,1,0,0,0
0.33333333333333304,0.25,0.406496014746184,0.1724137931034483,0,0.5,0,0,0,0,2.758341831164698,2.0,1,0,0,0
0.6666666666666661,0.25,0.8271141811062989,0.6896551724137931,1,0.5,1,0,0,0,1.7899668741623316,4.0,0,1,0,0
0.33333333333333304,0.0,0.22784129967352115,0.6896551724137931,0,0.5,1,0,0,0,1.223973606916021,4.0,0,1,0,0
0.0,0.5,0.5249862699254215,0.4482758620689655,1,0.75,0,1,0,1,2.443619105420938,3.0,0,0,1,0
